,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups
3,2021,10,06,34,3,Y,N,2,0.1836115719353535,0.21547329134527943,1.1364762263027846,0.6162638176851738,0.5756795474833529,6.0664721083346445,2.6702106011316937,0.7730782470377532,1.350382898638023,1.0
4,2021,10,06,34,4,Y,N,2,0.19494313862376353,0.22081215563102477,1.0296037053317872,0.7110007313210861,0.2978290980669506,15.591889658123998,2.6474493005074264,1.1080677248804596,0.8659532810332166,1.0
5,2021,10,06,34,5,Y,N,2,0.19912383904940814,0.23034044463195916,1.6594928180570407,1.3732162151539442,0.46513822025002544,3.4258841000778384,3.579678667264766,0.9705773160785018,2.5799128950424186,2.0
6,2021,10,06,34,6,Y,N,2,0.20647559772520585,0.24098935783193354,1.7653589761257016,1.7199068869641387,0.7512614015372383,1.8804879056978598,2.4742775991651214,1.1002160434540356,4.13554412897878,2.0
7,2021,10,06,34,7,Y,N,2,0.21456799573509966,0.24107376983084813,1.555174590884368,1.6236946917625685,0.8521182704448745,1.8317419125188301,1.859249348829048,1.0957575823057177,4.468824626095113,2.0
8,2021,10,06,34,8,Y,N,2,0.2290860185581416,0.2358082505743997,1.1652644757896524,1.33072373253116,0.798974370474408,1.4838646739918446,2.7803939174353105,0.9511996111166384,3.94430931682385,2.0
9,2021,10,06,34,9,Y,N,2,0.23327475910458728,0.23490730327272114,0.9838131349459102,1.1777562652531712,0.8447856700634674,2.965851274600482,2.979310620306935,0.8782448770993803,3.594363321125555,1.0
10,2021,10,06,34,10,Y,N,2,0.21747461531149073,0.2289856540306778,0.9567854398756147,1.2364992179611922,0.6178331377085907,2.669704872468498,3.9426350450779832,0.9825482508080157,2.63994033913605,2.0
11,2021,10,06,34,11,Y,N,2,0.2131120371495931,0.2271277372695448,1.0112860842020586,1.192169610286625,0.6097874065636937,2.2422452390092182,3.1877670038863473,0.9587074552631528,2.6707693550391056,1.0
12,2021,10,06,34,12,Y,N,2,0.211056350761768,0.238909414029856,1.006662751811229,1.0682312383922665,0.7433937485769938,9.056652526500878,3.460713902548106,1.0008980559312288,3.566060478999858,1.0
13,2021,10,06,34,13,Y,N,2,0.2153819119524599,0.23467503436127957,1.1057547138161403,0.9923340369892918,0.9416748790493249,5.484223606850948,3.72689778809438,0.8934053901574754,4.812008211890067,1.0
14,2021,10,06,34,14,Y,N,2,0.21027183798332785,0.2345075097115866,1.1986850247137861,0.9842960445543438,0.9563550850288296,3.484446851555697,3.9121004686882164,0.9625170630889593,5.43536021199348,1.0
0,2021,08,03,11,0,Y,N,2,0.1241450658389555,0.10025277271274538,0.9906890003141656,0.3940416083181981,0.4196900241879253,3.6051297857076365,3.274393551887158,0.609366642822288,2.1815146301442896,1.0
1,2021,08,03,11,1,Y,N,2,0.13254100572372066,0.0947870770868612,0.9210071086562679,0.40025395095732264,0.3944844371158952,3.337614417229618,2.3486653781377163,0.5321937367576812,2.041712120545726,1.0
2,2021,08,03,11,2,Y,N,2,0.14744000875737762,0.09534316553208055,0.8661675885047145,0.4029627557408128,0.1812856660835103,4.440712401119473,1.938005786204848,0.6036850699410944,2.0009784235909738,1.0
3,2021,08,03,11,3,Y,N,2,0.16396193678650017,0.09844166962189642,0.9310567289031596,0.4346534964173771,0.09484532731481292,3.0533204982833038,1.5612478161151297,0.6755282088744513,2.338063931406816,1.0
4,2021,08,03,11,4,Y,N,2,0.17597673161707075,0.10551358636367052,1.0672778967442007,0.4591580575531263,0.3258145034472162,1.5016437008049386,1.6492736141987736,0.7399110111785971,3.0379380608577917,1.0
5,2021,08,03,11,5,Y,N,2,0.1916310692022993,0.1113475628583259,1.0594301386218625,0.5095193713240319,0.2760312007010039,1.259834555229727,2.0948288885250044,0.7066644929295419,3.0672948025666464,1.0
6,2021,08,03,11,6,Y,N,2,0.205543717333753,0.11860715780498847,1.016498530671212,0.5129856306979098,0.24622578163922096,1.6022519664990902,2.5335393160147794,0.6733469393403778,2.7528892888738987,1.0
7,2021,08,03,11,7,Y,N,2,0.21069249996880607,0.13000164904085906,0.965163987121061,0.483352408436791,0.4226652488424303,2.637358664014196,2.9422516554116616,0.6681775887596375,2.478137851999646,1.0
8,2021,08,03,11,8,Y,N,2,0.22054700358732515,0.13048977746318471,1.0081156132627402,0.4410904566453341,0.2690251010647135,2.5181219213749646,2.5392384772297087,0.6005879309064578,2.1079828315807516,1.0
9,2021,08,03,11,9,Y,N,2,0.23252876874839132,0.13351212494752623,1.029811529317054,0.48283800185887155,0.32303992605290094,2.864772932152774,2.1341278971998143,0.7433847994018626,2.270321901235248,1.0
