,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Sync
2,2022,06,14,07,N,Y,0,individual2xindividual3,2,4.165694936602,2.9034722013242047,5.077712588232418,34.87337806185784,10.580433507848312,1.469055137605559,1.0974050964933744,0.3716500411121846,0.5738370747568359
3,2022,06,14,07,N,Y,0,individual2xindividual3,3,3.976095273964796,2.360491330011813,4.623986694045099,30.60431934241924,39.31618977735844,1.6218111503534822,2.204829568231203,-0.5830184178777215,0.5352865085853222
4,2022,06,14,07,N,Y,0,individual2xindividual3,4,3.857250570438199,1.7240702616345958,4.225020737250717,24.052714147982222,60.93696558318593,1.1868871563527488,1.887599377725478,-0.7007122213727293,0.5246550899081027
5,2022,06,14,07,N,Y,0,individual2xindividual3,5,3.8093044175937836,1.4333908959048822,4.0700626047227475,20.63580093068646,50.42186025171506,2.240910840361535,2.0929089577018454,0.1480018826596894,0.5246550899081027
6,2022,06,14,07,N,Y,0,individual2xindividual3,6,4.283533234150233,0.9842861415841191,4.395165090936187,12.977700872346686,21.289441895047577,1.767068663665828,1.5622891688230856,0.20477949484274252,0.39475399931152516
7,2022,06,14,07,N,Y,0,individual2xindividual3,7,4.527607764084657,0.4265234754493199,4.54765371818359,5.385062661233412,47.09774350180939,1.0178524930954937,1.3396152317362537,-0.3217627386407601,0.21613999974123102
8,2022,06,14,07,N,Y,0,individual2xindividual3,8,4.240095776759997,0.3290232420942911,4.252842401257799,4.545192420354408,37.697098461610814,0.9773888754449508,2.3430404802847673,-1.3656516048398173,0.21613999974123102
0,2022,06,14,07,N,Y,0,individual2xindividual4,0,-1.3999925233181927,2.039869642920867,2.474075024217525,124.47455233922364,103.06411405006499,0.8547045945976479,2.4792466500352157,-1.6245420554375676,0.2497425097046605
1,2022,06,14,07,N,Y,0,individual2xindividual4,1,-1.1109939712511931,2.35412737469534,2.603117995874653,115.28400803874453,114.99296607909955,1.6787751685199785,2.043740736299993,-0.3649655677800142,0.26442997575778565
2,2022,06,14,07,N,Y,0,individual2xindividual4,2,-1.0686207259744853,2.632584629313706,2.8412060971497684,112.1131942925836,58.891447628375204,1.469055137605559,1.6317196193533723,-0.16266448174781337,0.3098925599293531
3,2022,06,14,07,N,Y,0,individual2xindividual4,3,-1.0697769152555732,2.704548736147832,2.908437125779508,111.5841974103851,32.204846756911465,1.6218111503534822,1.4058802897317986,0.21593086062168365,0.10496692124834661
4,2022,06,14,07,N,Y,0,individual2xindividual4,4,-1.0268089974775017,2.556690025693687,2.7551770550696624,111.87508256212294,15.414017934642157,1.1868871563527488,2.4380085841573074,-1.2511214278045593,0.2812590941477288
5,2022,06,14,07,N,Y,0,individual2xindividual4,5,-0.388849670892845,2.4962887312756723,2.5263929813960813,98.77218616462083,21.687250528934904,2.240910840361535,2.089443240956911,0.1514675994046235,0.2812590941477288
6,2022,06,14,07,N,Y,0,individual2xindividual4,6,0.7603741456742568,2.3339754764670273,2.4547118702934045,72.04577643385227,95.45566480988334,1.767068663665828,1.7733349275270003,-0.006266263861172572,0.2874489585952914
7,2022,06,14,07,N,Y,0,individual2xindividual4,7,1.573727073284531,1.9971970848663971,2.542717659707332,51.78573896368834,124.86677345754707,1.0178524930954937,1.5289990160844475,-0.5111465229889545,0.29596002221069
8,2022,06,14,07,N,Y,0,individual2xindividual4,8,2.0209872721975564,1.8596337045087523,2.7463843629997355,42.626985948179566,112.95520770438432,0.9773888754449508,1.481048067871038,-0.5036591924260874,0.29596002221069
0,2022,06,14,07,N,Y,0,individual5xindividual2,0,-3.1240040300846226,-3.302354519783979,4.545871374590645,-133.27473981132934,34.24573839382094,2.4429888471317334,0.8547045945976479,1.5882842525340855,0.7161610415510854
1,2022,06,14,07,N,Y,0,individual5xindividual2,1,-1.9644349625886282,-3.2226523718458124,3.7741877314203682,-121.06174055713022,102.17868783468883,2.574175735476306,1.6787751685199785,0.8954005669563273,0.8443458055440478
2,2022,06,14,07,N,Y,0,individual5xindividual2,2,-0.7535817167366888,-3.1817013355896986,3.2697261036198566,-103.20400450859799,147.67939903240193,2.477828271083925,1.469055137605559,1.0087731334783656,0.7194921489761887
3,2022,06,14,07,N,Y,0,individual5xindividual2,3,0.45792638790649715,-3.1545889890580794,3.1876524695498984,-81.70704031856648,174.90720941564328,2.639354936911638,1.6218111503534822,1.0175437865581554,0.20302675651462848
4,2022,06,14,07,N,Y,0,individual5xindividual2,4,1.622436123970974,-2.931670401900609,3.3506701302494752,-61.11169968082581,164.72885227129723,2.6643069392374583,1.1868871563527488,1.47741978288471,0.9892153857344118
5,2022,06,14,07,N,Y,0,individual5xindividual2,5,2.116525517389044,-2.657173042307766,3.397094176281557,-51.44352712774507,95.89003783916036,2.9102829625937106,2.240910840361535,0.6693721222321756,0.8816460792567652
6,2022,06,14,07,N,Y,0,individual5xindividual2,6,1.5261425541570082,-1.924377780536686,2.4560824371002243,-51.796174911487654,33.39732660400182,2.898211284510649,1.767068663665828,1.1311426208448212,0.45337893391901274
7,2022,06,14,07,N,Y,0,individual5xindividual2,7,0.5311066913838797,-1.2411785557447548,1.3500364902006785,-68.30006624533662,107.63060689613066,2.7211984340449185,1.0178524930954937,1.703345940949425,0.4378442744355814
8,2022,06,14,07,N,Y,0,individual5xindividual2,8,-0.11651453205958547,-0.8121704068273624,0.8204854696502477,-99.33177838389331,103.87745066207026,2.350902033284507,0.9773888754449508,1.3735131578395559,0.2915919718034133
9,2022,06,14,07,N,Y,0,individual5xindividual2,9,-0.4922392309150873,-0.4820847418966883,0.688988504128678,-134.59083807968904,59.20400965282688,2.397729723295116,0.782894545050982,1.6148351782441335,0.2915919718034133
0,2022,06,14,07,N,Y,0,individual6xindividual2,0,-3.5158671765812484,-4.007787787169827,5.3313867755349555,-131.25119911760302,135.19272004221446,1.861616441957065,0.8547045945976479,1.006911847359417,0.7038311431674241
1,2022,06,14,07,N,Y,0,individual6xindividual2,1,-3.7604094318840335,-3.967257593059722,5.466242942377554,-133.46737717833585,76.32392602566047,1.7796464818287123,1.6787751685199785,0.10087131330873374,0.5735172083408451
2,2022,06,14,07,N,Y,0,individual6xindividual2,2,-3.836180392292107,-4.034658140209021,5.567292547599896,-133.5588214808478,36.74638869726261,2.0689329769235045,1.469055137605559,0.5998778393179452,0.21215902673259887
3,2022,06,14,07,N,Y,0,individual6xindividual2,3,-4.101311302133045,-4.01890479078207,5.7421555285776895,-135.58053828860514,16.16038306019552,2.4489228534632868,1.6218111503534822,0.8271117031098049,0.22526160591383015
4,2022,06,14,07,N,Y,0,individual6xindividual2,4,-4.330404039751714,-3.894707431382303,5.82418621985617,-138.02987921104796,5.413244797024879,1.8024677362810395,1.1868871563527488,0.6155805799282907,0.1466671886554719
5,2022,06,14,07,N,Y,0,individual6xindividual2,5,-4.874730443317298,-4.13783020735242,6.3941094547937345,-139.63381764398855,42.09503891405586,1.7600054975080688,2.240910840361535,-0.4809053428534657,0.7521863488368457
6,2022,06,14,07,N,Y,0,individual6xindividual2,6,-5.99713565856584,-4.210332863721596,7.327519288993788,-144.88947526504114,128.6490929557816,2.1773834091357056,1.767068663665828,0.41031474546987795,0.7521863488368457
7,2022,06,14,07,N,Y,0,individual6xindividual2,7,-6.566891035917899,-3.521879122827435,7.451690441331189,-151.8231095983677,103.9489493597702,2.981824850593308,1.0178524930954937,1.9639723574978145,0.7243868881143287
8,2022,06,14,07,N,Y,0,individual6xindividual2,8,-6.180773466394745,-2.8319468710186504,6.7986677903219865,-155.40912625196796,26.5237209038109,2.464087155207899,0.9773888754449508,1.4866982797629482,0.6993673734640635
9,2022,06,14,07,N,Y,0,individual6xindividual2,9,-5.737888973871693,-2.18293239987771,6.139101215887731,-159.20264786346695,19.649963204883,2.021232780497667,0.782894545050982,1.238338235446685,0.6993673734640635
0,2022,06,14,07,N,Y,0,individual2xindividual7,0,-0.15808508264163484,2.3271226927146365,2.332485995735287,93.97744799471943,19.829455147726392,0.8547045945976479,1.4208848092549482,-0.5661802146573003,0.7113042061167805
1,2022,06,14,07,N,Y,0,individual2xindividual7,1,-0.8491735237315076,2.072961029643612,2.240148009357348,112.39040792241656,76.79173910244091,1.6787751685199785,1.8113095610955285,-0.13253439257554991,0.8358412566120437
2,2022,06,14,07,N,Y,0,individual2xindividual7,2,-1.0569865963001943,1.5411313537814035,1.8687713916812756,124.70568888131062,57.38718408363924,1.469055137605559,1.942960119742868,-0.47390498213730897,0.834221411512047
3,2022,06,14,07,N,Y,0,individual2xindividual7,3,-1.313788545856627,0.863930869954205,1.572392092095321,146.895269861267,64.17741418905032,1.6218111503534822,1.5092723799622119,0.11253877039127044,0.6806179350327964
4,2022,06,14,07,N,Y,0,individual2xindividual7,4,-1.585752979753971,0.3949325058029171,1.6341922154197066,165.91969793498592,67.69504948544287,1.1868871563527488,1.1801845448228794,0.006702611529869454,0.2957225176022142
5,2022,06,14,07,N,Y,0,individual2xindividual7,5,-1.4161169563420368,0.36613887124208533,1.462684144671659,165.15490366633077,30.39896153668293,2.240910840361535,1.2732552342736256,0.9676556060879093,0.2957225176022142
6,2022,06,14,07,N,Y,0,individual2xindividual7,6,-0.6210882906241477,0.19962467248738217,0.6523807742539018,158.7300886799034,62.51946036149942,1.767068663665828,2.0209859079262524,-0.2539172442604247,0.30579785006709603
7,2022,06,14,07,N,Y,0,individual2xindividual7,7,0.29277507531275565,0.46767553907341874,0.5517586923393256,62.93637455646018,163.61901362005275,1.0178524930954937,2.47935807379854,-1.4615055807030468,0.3196514322063086
8,2022,06,14,07,N,Y,0,individual2xindividual7,8,0.9434249540879808,0.8419880030881426,1.2645135196352257,41.70451672101192,165.02675079746336,0.9773888754449508,1.9124298874269794,-0.9350410119820287,0.3196514322063086
0,2022,06,14,07,N,Y,0,individual2xindividual8,0,0.8998276435096807,2.08791969035086,2.273565134624257,66.98185504267354,31.127463241241756,0.8547045945976479,2.147814563209918,-1.2931099686122707,0.6894596504408329
1,2022,06,14,07,N,Y,0,individual2xindividual8,1,-0.037848288206043884,2.508702894241503,2.508988382694472,90.38452523342437,133.4104449898489,1.6787751685199785,2.8996927085141886,-1.2209175399942092,0.7303855734620897
2,2022,06,14,07,N,Y,0,individual2xindividual8,2,-0.9768225194193993,3.148278820244857,3.296337629013025,107.00566936377408,155.55549661411536,1.469055137605559,2.626404038539092,-1.157348900933533,0.6906583836267466
3,2022,06,14,07,N,Y,0,individual2xindividual8,3,-1.3341094746003204,3.7064578033189277,3.9392483468299018,109.80282592237067,95.85595040561286,1.6218111503534822,2.6386189597819403,-1.0168078094284583,0.6826208999174778
4,2022,06,14,07,N,Y,0,individual2xindividual8,4,-1.0508128411444126,3.877772247755531,4.01762681599187,105.15686954204166,30.501457863892004,1.1868871563527488,4.334649442439326,-3.147762286086578,0.6922075258430628
5,2022,06,14,07,N,Y,0,individual2xindividual8,5,-0.29111186314383347,3.996099201053633,4.006688775226316,94.18774428322433,35.21361442434073,2.240910840361535,2.6415823373115384,-0.40067149695000337,0.6922075258430628
6,2022,06,14,07,N,Y,0,individual2xindividual8,6,1.1752421033457185,4.036520151471715,4.204127606854209,73.93704440752664,120.83698934014548,1.767068663665828,2.910789513657827,-1.1437208499919989,0.630506331635154
7,2022,06,14,07,N,Y,0,individual2xindividual8,7,2.429317727152645,3.855748285023626,4.557233750524624,57.85767275004563,146.66323677420456,1.0178524930954937,2.6934289369233855,-1.6755764438278915,0.4716315514314033
8,2022,06,14,07,N,Y,0,individual2xindividual8,8,3.252361246633829,3.8501738961008876,5.040009197295402,49.843835045999356,131.74034687114775,0.9773888754449508,2.443785332522119,-1.4663964570771677,0.44519025208573315
0,2022,06,14,07,N,Y,0,individual3xindividual4,0,-5.7687165380206915,-1.1217000736083653,5.876759443023548,-169.01465127858333,140.75478580514155,0.9290232109596346,2.4792466500352157,-1.5502234390755811,0.4971331271943188
1,2022,06,14,07,N,Y,0,individual3xindividual4,1,-5.412655845207254,-0.6765249900932302,5.4547712473463905,-172.89557276374336,63.21698006430953,1.0123249645144283,2.043740736299993,-1.0314157717855645,0.5186064878719144
2,2022,06,14,07,N,Y,0,individual3xindividual4,2,-5.234315662576485,-0.27088757201049907,5.241320495081679,-177.04830106053774,49.43842491075993,1.0974050964933744,1.6317196193533723,-0.534314522859998,0.6141156599936927
3,2022,06,14,07,N,Y,0,individual3xindividual4,3,-5.045872189220369,0.3440574061360189,5.057588521090324,138.19014508971844,71.44396888525789,2.204829568231203,1.4058802897317986,0.7989492784994051,0.638897091656235
4,2022,06,14,07,N,Y,0,individual3xindividual4,4,-4.884059567915702,0.8326197640590912,4.95452253344868,170.32195723981528,68.21497930112201,1.887599377725478,2.4380085841573074,-0.55040920643183,0.7256444962285823
5,2022,06,14,07,N,Y,0,individual3xindividual4,5,-4.198154088486629,1.06289783537079,4.330617687941631,165.7057294147034,65.07848140902917,2.0929089577018454,2.089443240956911,0.0034657167449341337,0.8903614223310644
6,2022,06,14,07,N,Y,0,individual3xindividual4,6,-3.523159088475976,1.3496893348829087,3.772838621437119,158.9717276635554,77.77585612323068,1.5622891688230856,1.7733349275270003,-0.2110457587039151,0.9388450177964434
7,2022,06,14,07,N,Y,0,individual3xindividual4,7,-2.953880690800126,1.5706736094170772,3.345508440103103,151.92458871555291,77.766410998692,1.3396152317362537,1.5289990160844475,-0.1893837843481941,0.9115577167390893
8,2022,06,14,07,N,Y,0,individual3xindividual4,8,-2.2191085045624406,1.5306104624144612,2.6957765008757613,145.31131000847114,110.33812281633381,2.3430404802847673,1.481048067871038,0.8619924124137298,0.9225676720345437
9,2022,06,14,07,N,Y,0,individual3xindividual4,9,-1.1940012844180359,1.0608511852704443,1.5971988932132484,137.63958208466897,170.78852448583925,1.9424762362833197,1.4999577275726084,0.44251850871071186,0.7125247358409273
10,2022,06,14,07,N,Y,0,individual3xindividual4,10,-0.20813590809926366,0.7302297941176158,0.7593129186688191,102.40140463007664,173.84367584618775,1.6135790022223342,1.6286313251233153,-0.015052322900980896,0.6513274120178856
0,2022,06,14,07,N,Y,0,individual5xindividual3,0,1.244719984617876,-0.14078480325474674,1.252656457666907,-6.634799303168585,148.42935577226498,2.4429888471317334,0.9290232109596346,1.5139656361720988,0.756972736651241
1,2022,06,14,07,N,Y,0,individual5xindividual3,1,2.3372269113674324,-0.19200000705724196,2.3450999206707865,-4.785632949031739,154.14727356749412,2.574175735476306,1.0123249645144283,1.5618507709618776,0.8894356379356997
2,2022,06,14,07,N,Y,0,individual5xindividual3,2,3.41211321986531,-0.2782291342654929,3.4234380491450023,-4.6226794161705635,157.13659946127854,2.477828271083925,1.0974050964933744,1.38042317459055,0.8899905662729177
3,2022,06,14,07,N,Y,0,individual5xindividual3,3,4.4340216618712915,-0.7940976590462656,4.504568701889961,-10.025766931719629,143.09812542133525,2.639354936911638,2.204829568231203,0.4345253686804339,0.8597562122591255
4,2022,06,14,07,N,Y,0,individual5xindividual3,4,5.479686694409173,-1.2076001402660126,5.611173172132136,-12.445992148149019,108.50937500491334,2.6643069392374583,1.887599377725478,0.7767075615119807,0.5357398287923446
5,2022,06,14,07,N,Y,0,individual5xindividual3,5,5.925829934982829,-1.2237821464028837,6.050876230777907,-11.66413622566755,44.93949645773852,2.9102829625937106,2.0929089577018454,0.8173740048918648,0.3551684101023189
6,2022,06,14,07,N,Y,0,individual5xindividual3,6,5.809675788307243,-0.9400916389525668,5.885244689464654,-9.184408246777615,12.512038203771413,2.898211284510649,1.5622891688230856,1.3359221156875634,0.4469083011204755
7,2022,06,14,07,N,Y,0,individual5xindividual3,7,5.058714455468538,-0.8146550802954349,5.123890596199094,-9.155150582098736,60.48895619571014,2.7211984340449185,1.3396152317362537,1.3815832023086645,0.5428758781489309
8,2022,06,14,07,N,Y,0,individual5xindividual3,8,4.123581244700411,-0.48314716473307123,4.151789188342129,-6.414310339164488,101.32679556821613,2.350902033284507,2.3430404802847673,0.007861552999738902,0.6687649917950161
9,2022,06,14,07,N,Y,0,individual5xindividual3,9,2.954307554071789,0.11791745017587185,2.9566598805242403,2.4338817221570643,161.8221685994293,2.397729723295116,1.9424762362833197,0.45525348701179563,0.6687649917950161
0,2022,06,14,07,N,Y,0,individual6xindividual3,0,0.8528568381212502,-0.8462180706405952,1.2014365607092485,-44.95873069069306,21.03172870033101,1.861616441957065,0.9290232109596346,0.9325932309974306,0.6756852115386514
1,2022,06,14,07,N,Y,0,individual6xindividual3,1,0.5412524420720275,-0.9366052282711514,1.0817502298006638,-60.0104088933236,24.257781199565336,1.7796464818287123,1.0123249645144283,0.7673215173142838,0.6802355634087005
2,2022,06,14,07,N,Y,0,individual6xindividual3,2,0.32951454430989224,-1.1311859388848173,1.178202640992831,-73.44520193878603,27.267292249024166,2.0689329769235045,1.0974050964933744,0.9715278804301298,0.4564771058294374
